date,symbol,shortable,borrow_fee_bps,available_quantity
2021-07-07,HHH,false,140.0,0
2021-07-08,AAA,true,140.0,2000000
2021-07-08,BBB,true,140.0,2000000
2021-07-08,CCC,true,140.0,2000000
2021-07-08,DDD,true,140.0,2000000
2021-07-08,EEE,true,950.0,2000000
2021-07-08,FFF,false,140.0,0
2021-07-08,GGG,false,140.0,0
2021-07-08,HHH,false,140.0,0
2021-07-09,AAA,true,140.0,2000000
2021-07-09,BBB,true,140.0,2000000
2021-07-09,CCC,true,140.0,2000000
2021-07-09,DDD,true,140.0,2000000
2021-07-09,EEE,true,950.0,2000000
2021-07-09,FFF,false,140.0,0
2021-07-09,GGG,false,140.0,0
2021-07-09,HHH,false,140.0,0
2021-07-12,AAA,true,140.0,2000000
2021-07-12,BBB,true,140.0,2000000
2021-07-12,CCC,true,140.0,2000000
2021-07-12,DDD,true,140.0,2000000
2021-07-12,EEE,true,950.0,2000000
2021-07-12,FFF,false,140.0,0
2021-07-12,GGG,false,140.0,0
2021-07-12,HHH,false,140.0,0
2021-07-13,AAA,true,140.0,2000000
2021-07-13,BBB,true,140.0,2000000
2021-07-13,CCC,true,140.0,2000000
2021-07-13,DDD,true,140.0,2000000
2021-07-13,EEE,true,950.0,2000000
2021-07-13,FFF,false,140.0,0
2021-07-13,GGG,false,140.0,0
2021-07-13,HHH,false,140.0,0
2021-07-14,AAA,true,140.0,2000000
2021-07-14,BBB,true,140.0,2000000
2021-07-14,CCC,true,140.0,2000000
2021-07-14,DDD,true,140.0,2000000
2021-07-14,EEE,true,950.0,2000000
2021-07-14,FFF,false,140.0,0
2021-07-14,GGG,false,140.0,0
2021-07-14,HHH,false,140.0,0
2021-07-15,AAA,true,140.0,2000000
2021-07-15,BBB,true,140.0,2000000
2021-07-15,CCC,true,140.0,2000000
2021-07-15,DDD,true,140.0,2000000
2021-07-15,EEE,true,950.0,2000000
2021-07-15,FFF,false,140.0,0
2021-07-15,GGG,false,140.0,0
2021-07-15,HHH,false,140.0,0
2021-07-16,AAA,true,140.0,2000000
2021-07-16,BBB,true,140.0,2000000
2021-07-16,CCC,true,140.0,2000000
2021-07-16,DDD,true,140.0,2000000
2021-07-16,EEE,true,950.0,2000000
2021-07-16,FFF,false,140.0,0
2021-07-16,GGG,false,140.0,0
2021-07-16,HHH,false,140.0,0
2021-07-19,AAA,true,140.0,2000000
2021-07-19,BBB,true,140.0,2000000
2021-07-19,CCC,true,140.0,2000000
2021-07-19,DDD,true,140.0,2000000
2021-07-19,EEE,true,950.0,2000000
2021-07-19,FFF,false,140.0,0
2021-07-19,GGG,false,140.0,0
2021-07-19,HHH,false,140.0,0
2021-07-20,AAA,true,140.0,2000000
2021-07-20,BBB,true,140.0,2000000
2021-07-20,CCC,true,140.0,2000000
2021-07-20,DDD,true,140.0,2000000
2021-07-20,EEE,true,950.0,2000000
2021-07-20,FFF,false,140.0,0
2021-07-20,GGG,false,140.0,0
2021-07-20,HHH,false,140.0,0
2021-07-21,AAA,true,140.0,2000000
2021-07-21,BBB,true,140.0,2000000
2021-07-21,CCC,true,140.0,2000000
2021-07-21,DDD,true,140.0,2000000
2021-07-21,EEE,true,950.0,2000000
2021-07-21,FFF,false,140.0,0
2021-07-21,GGG,false,140.0,0
2021-07-21,HHH,false,140.0,0
2021-07-22,AAA,true,140.0,2000000
2021-07-22,BBB,true,140.0,2000000
2021-07-22,CCC,true,140.0,2000000
2021-07-22,DDD,true,140.0,2000000
2021-07-22,EEE,true,950.0,2000000
2021-07-22,FFF,false,140.0,0
2021-07-22,GGG,false,140.0,0
2021-07-22,HHH,false,140.0,0
2021-07-23,AAA,true,140.0,2000000
2021-07-23,BBB,true,140.0,2000000
2021-07-23,CCC,true,140.0,2000000
2021-07-23,DDD,true,140.0,2000000
2021-07-23,EEE,true,950.0,2000000
2021-07-23,FFF,false,140.0,0
2021-07-23,GGG,false,140.0,0
2021-07-23,HHH,false,140.0,0
2021-07-26,AAA,true,140.0,2000000
2021-07-26,BBB,true,140.0,2000000
2021-07-26,CCC,true,140.0,2000000
2021-07-26,DDD,true,140.0,2000000
2021-07-26,EEE,true,950.0,2000000
2021-07-26,FFF,false,140.0,0
2021-07-26,GGG,false,140.0,0
2021-07-26,HHH,false,140.0,0
2021-07-27,AAA,true,140.0,2000000
2021-07-27,BBB,true,140.0,2000000
2021-07-27,CCC,true,140.0,2000000
2021-07-27,DDD,true,140.0,2000000
2021-07-27,EEE,true,950.0,2000000
2021-07-27,FFF,false,140.0,0
2021-07-27,GGG,false,140.0,0
2021-07-27,HHH,false,140.0,0
2021-07-28,AAA,true,140.0,2000000
2021-07-28,BBB,true,140.0,2000000
2021-07-28,CCC,true,140.0,2000000
2021-07-28,DDD,true,140.0,2000000
2021-07-28,EEE,true,950.0,2000000
2021-07-28,FFF,false,140.0,0
2021-07-28,GGG,false,140.0,0
2021-07-28,HHH,false,140.0,0
2021-07-29,AAA,true,140.0,2000000
2021-07-29,BBB,true,140.0,2000000
2021-07-29,CCC,true,140.0,2000000
2021-07-29,DDD,true,140.0,2000000
2021-07-29,EEE,true,950.0,2000000
2021-07-29,FFF,false,140.0,0
2021-07-29,GGG,false,140.0,0
2021-07-29,HHH,false,140.0,0
2021-07-30,AAA,true,140.0,2000000
2021-07-30,BBB,true,140.0,2000000
2021-07-30,CCC,true,140.0,2000000
2021-07-30,DDD,true,140.0,2000000
2021-07-30,EEE,true,950.0,2000000
2021-07-30,FFF,false,140.0,0
2021-07-30,GGG,false,140.0,0
2021-07-30,HHH,false,140.0,0
2021-08-02,AAA,true,140.0,2000000
2021-08-02,BBB,true,140.0,2000000
2021-08-02,CCC,true,140.0,2000000
2021-08-02,DDD,true,140.0,2000000
2021-08-02,EEE,true,950.0,2000000
2021-08-02,FFF,true,140.0,2000000
2021-08-02,GGG,false,140.0,0
2021-08-02,HHH,false,140.0,0
2021-08-03,AAA,true,140.0,2000000
2021-08-03,BBB,true,140.0,2000000
2021-08-03,CCC,true,140.0,2000000
2021-08-03,DDD,true,140.0,2000000
2021-08-03,EEE,true,950.0,2000000
2021-08-03,FFF,true,140.0,2000000
2021-08-03,GGG,false,140.0,0
2021-08-03,HHH,false,140.0,0
2021-08-04,AAA,true,140.0,2000000
2021-08-04,BBB,true,140.0,2000000
2021-08-04,CCC,true,140.0,2000000
2021-08-04,DDD,true,140.0,2000000
2021-08-04,EEE,true,950.0,2000000
2021-08-04,FFF,true,140.0,2000000
2021-08-04,GGG,false,140.0,0
2021-08-04,HHH,false,140.0,0
2021-08-05,AAA,true,140.0,2000000
2021-08-05,BBB,true,140.0,2000000
2021-08-05,CCC,true,140.0,2000000
2021-08-05,DDD,true,140.0,2000000
2021-08-05,EEE,true,950.0,2000000
2021-08-05,FFF,true,140.0,2000000
2021-08-05,GGG,false,140.0,0
2021-08-05,HHH,false,140.0,0
2021-08-06,AAA,true,140.0,2000000
2021-08-06,BBB,true,140.0,2000000
2021-08-06,CCC,true,140.0,2000000
2021-08-06,DDD,true,140.0,2000000
2021-08-06,EEE,true,950.0,2000000
2021-08-06,FFF,true,140.0,2000000
2021-08-06,GGG,false,140.0,0
2021-08-06,HHH,false,140.0,0
2021-08-09,AAA,true,140.0,2000000
2021-08-09,BBB,true,140.0,2000000
2021-08-09,CCC,true,140.0,2000000
2021-08-09,DDD,true,140.0,2000000
2021-08-09,EEE,true,950.0,2000000
2021-08-09,FFF,true,140.0,2000000
2021-08-09,GGG,false,140.0,0
2021-08-09,HHH,false,140.0,0
2021-08-10,AAA,true,140.0,2000000
2021-08-10,BBB,true,140.0,2000000
2021-08-10,CCC,true,140.0,2000000
2021-08-10,DDD,true,140.0,2000000
2021-08-10,EEE,true,950.0,2000000
2021-08-10,FFF,true,140.0,2000000
2021-08-10,GGG,false,140.0,0
2021-08-10,HHH,false,140.0,0
2021-08-11,AAA,true,140.0,2000000
2021-08-11,BBB,true,140.0,2000000
2021-08-11,CCC,true,140.0,2000000
2021-08-11,DDD,true,140.0,2000000
2021-08-11,EEE,true,950.0,2000000
2021-08-11,FFF,true,140.0,2000000
2021-08-11,GGG,false,140.0,0
2021-08-11,HHH,false,140.0,0
2021-08-12,AAA,true,140.0,2000000
2021-08-12,BBB,true,140.0,2000000
2021-08-12,CCC,true,140.0,2000000
2021-08-12,DDD,true,140.0,2000000
2021-08-12,EEE,true,950.0,2000000
2021-08-12,FFF,true,140.0,2000000
2021-08-12,GGG,false,140.0,0
2021-08-12,HHH,false,140.0,0
2021-08-13,AAA,true,140.0,2000000
2021-08-13,BBB,true,140.0,2000000
2021-08-13,CCC,true,140.0,2000000
2021-08-13,DDD,true,140.0,2000000
2021-08-13,EEE,true,950.0,2000000
2021-08-13,FFF,true,140.0,2000000
2021-08-13,GGG,false,140.0,0
2021-08-13,HHH,false,140.0,0
2021-08-16,AAA,true,140.0,2000000
2021-08-16,BBB,true,140.0,2000000
2021-08-16,CCC,true,140.0,2000000
2021-08-16,DDD,true,140.0,2000000
2021-08-16,EEE,true,950.0,2000000
2021-08-16,FFF,true,140.0,2000000
2021-08-16,GGG,false,140.0,0
2021-08-16,HHH,false,140.0,0
2021-08-17,AAA,true,140.0,2000000
2021-08-17,BBB,true,140.0,2000000
2021-08-17,CCC,true,140.0,2000000
2021-08-17,DDD,true,140.0,2000000
2021-08-17,EEE,true,950.0,2000000
2021-08-17,FFF,true,140.0,2000000
2021-08-17,GGG,false,140.0,0
2021-08-17,HHH,false,140.0,0
2021-08-18,AAA,true,140.0,2000000
2021-08-18,BBB,true,140.0,2000000
2021-08-18,CCC,true,140.0,2000000
2021-08-18,DDD,true,140.0,2000000
2021-08-18,EEE,true,950.0,2000000
2021-08-18,FFF,true,140.0,2000000
2021-08-18,GGG,false,140.0,0
2021-08-18,HHH,false,140.0,0
2021-08-19,AAA,true,140.0,2000000
2021-08-19,BBB,true,140.0,2000000
2021-08-19,CCC,true,140.0,2000000
2021-08-19,DDD,true,140.0,2000000
2021-08-19,EEE,true,950.0,2000000
2021-08-19,FFF,true,140.0,2000000
2021-08-19,GGG,false,140.0,0
2021-08-19,HHH,false,140.0,0
2021-08-20,AAA,true,140.0,2000000
2021-08-20,BBB,true,140.0,2000000
2021-08-20,CCC,true,140.0,2000000
2021-08-20,DDD,true,140.0,2000000
2021-08-20,EEE,true,950.0,2000000
2021-08-20,FFF,true,140.0,2000000
2021-08-20,GGG,false,140.0,0
2021-08-20,HHH,false,140.0,0
2021-08-23,AAA,true,140.0,2000000
2021-08-23,BBB,true,140.0,2000000
2021-08-23,CCC,true,140.0,2000000
2021-08-23,DDD,true,140.0,2000000
2021-08-23,EEE,true,950.0,2000000
2021-08-23,FFF,true,140.0,2000000
2021-08-23,GGG,false,140.0,0
2021-08-23,HHH,false,140.0,0
2021-08-24,AAA,true,140.0,2000000
2021-08-24,BBB,true,140.0,2000000
2021-08-24,CCC,true,140.0,2000000
2021-08-24,DDD,true,140.0,2000000
2021-08-24,EEE,true,950.0,2000000
2021-08-24,FFF,true,140.0,2000000
2021-08-24,GGG,false,140.0,0
2021-08-24,HHH,false,140.0,0
2021-08-25,AAA,true,140.0,2000000
2021-08-25,BBB,true,140.0,2000000
2021-08-25,CCC,true,140.0,2000000
2021-08-25,DDD,true,140.0,2000000
2021-08-25,EEE,true,950.0,2000000
2021-08-25,FFF,true,140.0,2000000
2021-08-25,GGG,false,140.0,0
2021-08-25,HHH,false,140.0,0
2021-08-26,AAA,true,140.0,2000000
2021-08-26,BBB,true,140.0,2000000
2021-08-26,CCC,true,140.0,2000000
2021-08-26,DDD,true,140.0,2000000
2021-08-26,EEE,true,950.0,2000000
2021-08-26,FFF,true,140.0,2000000
2021-08-26,GGG,false,140.0,0
2021-08-26,HHH,false,140.0,0
2021-08-27,AAA,true,140.0,2000000
2021-08-27,BBB,true,140.0,2000000
2021-08-27,CCC,true,140.0,2000000
2021-08-27,DDD,true,140.0,2000000
2021-08-27,EEE,true,950.0,2000000
2021-08-27,FFF,true,140.0,2000000
2021-08-27,GGG,false,140.0,0
2021-08-27,HHH,false,140.0,0
2021-08-30,AAA,true,140.0,2000000
2021-08-30,BBB,true,140.0,2000000
2021-08-30,CCC,true,140.0,2000000
2021-08-30,DDD,true,140.0,2000000
2021-08-30,EEE,true,950.0,2000000
2021-08-30,FFF,true,140.0,2000000
2021-08-30,GGG,false,140.0,0
2021-08-30,HHH,false,140.0,0
2021-08-31,AAA,true,140.0,2000000
2021-08-31,BBB,true,140.0,2000000
2021-08-31,CCC,true,140.0,2000000
2021-08-31,DDD,true,140.0,2000000
2021-08-31,EEE,true,950.0,2000000
2021-08-31,FFF,true,140.0,2000000
2021-08-31,GGG,false,140.0,0
2021-08-31,HHH,false,140.0,0
2021-09-01,AAA,true,140.0,2000000
2021-09-01,BBB,true,140.0,2000000
2021-09-01,CCC,true,140.0,2000000
2021-09-01,DDD,true,140.0,2000000
2021-09-01,EEE,true,950.0,2000000
2021-09-01,FFF,true,140.0,2000000
2021-09-01,GGG,false,140.0,0
2021-09-01,HHH,false,140.0,0
2021-09-02,AAA,true,140.0,2000000
2021-09-02,BBB,true,140.0,2000000
2021-09-02,CCC,true,140.0,2000000
2021-09-02,DDD,true,140.0,2000000
2021-09-02,EEE,true,950.0,2000000
2021-09-02,FFF,true,140.0,2000000
2021-09-02,GGG,false,140.0,0
2021-09-02,HHH,false,140.0,0
2021-09-03,AAA,true,140.0,2000000
2021-09-03,BBB,true,140.0,2000000
2021-09-03,CCC,true,140.0,2000000
2021-09-03,DDD,true,140.0,2000000
2021-09-03,EEE,true,950.0,2000000
2021-09-03,FFF,true,140.0,2000000
2021-09-03,GGG,false,140.0,0
2021-09-03,HHH,false,140.0,0
2021-09-06,AAA,true,140.0,2000000
2021-09-06,BBB,true,140.0,2000000
2021-09-06,CCC,true,140.0,2000000
2021-09-06,DDD,true,140.0,2000000
2021-09-06,EEE,true,950.0,2000000
2021-09-06,FFF,true,140.0,2000000
2021-09-06,GGG,false,140.0,0
2021-09-06,HHH,false,140.0,0
2021-09-07,AAA,true,140.0,2000000
2021-09-07,BBB,true,140.0,2000000
2021-09-07,CCC,true,140.0,2000000
2021-09-07,DDD,true,140.0,2000000
2021-09-07,EEE,true,950.0,2000000
2021-09-07,FFF,true,140.0,2000000
2021-09-07,GGG,false,140.0,0
2021-09-07,HHH,false,140.0,0
2021-09-08,AAA,true,140.0,2000000
2021-09-08,BBB,true,140.0,2000000
2021-09-08,CCC,true,140.0,2000000
2021-09-08,DDD,true,140.0,2000000
2021-09-08,EEE,true,950.0,2000000
2021-09-08,FFF,true,140.0,2000000
2021-09-08,GGG,false,140.0,0
2021-09-08,HHH,false,140.0,0
2021-09-09,AAA,true,140.0,2000000
2021-09-09,BBB,true,140.0,2000000
2021-09-09,CCC,true,140.0,2000000
2021-09-09,DDD,true,140.0,2000000
2021-09-09,EEE,true,950.0,2000000
2021-09-09,FFF,true,140.0,2000000
2021-09-09,GGG,false,140.0,0
2021-09-09,HHH,false,140.0,0
2021-09-10,AAA,true,140.0,2000000
2021-09-10,BBB,true,140.0,2000000
2021-09-10,CCC,true,140.0,2000000
2021-09-10,DDD,true,140.0,2000000
2021-09-10,EEE,true,950.0,2000000
2021-09-10,FFF,true,140.0,2000000
2021-09-10,GGG,false,140.0,0
2021-09-10,HHH,false,140.0,0
2021-09-13,AAA,true,140.0,2000000
2021-09-13,BBB,true,140.0,2000000
2021-09-13,CCC,true,140.0,2000000
2021-09-13,DDD,true,140.0,2000000
2021-09-13,EEE,true,950.0,2000000
2021-09-13,FFF,true,140.0,2000000
2021-09-13,GGG,false,140.0,0
2021-09-13,HHH,false,140.0,0
2021-09-14,AAA,true,140.0,2000000
2021-09-14,BBB,true,140.0,2000000
2021-09-14,CCC,true,140.0,2000000
2021-09-14,DDD,true,140.0,2000000
2021-09-14,EEE,true,950.0,2000000
2021-09-14,FFF,true,140.0,2000000
2021-09-14,GGG,false,140.0,0
2021-09-14,HHH,false,140.0,0
2021-09-15,AAA,true,140.0,2000000
2021-09-15,BBB,true,140.0,2000000
2021-09-15,CCC,true,140.0,2000000
2021-09-15,DDD,true,140.0,2000000
2021-09-15,EEE,true,950.0,2000000
2021-09-15,FFF,true,140.0,2000000
2021-09-15,GGG,false,140.0,0
2021-09-15,HHH,false,140.0,0
2021-09-16,AAA,true,140.0,2000000
2021-09-16,BBB,true,140.0,2000000
2021-09-16,CCC,true,140.0,2000000
2021-09-16,DDD,true,140.0,2000000
2021-09-16,EEE,true,950.0,2000000
2021-09-16,FFF,true,140.0,2000000
2021-09-16,GGG,false,140.0,0
2021-09-16,HHH,false,140.0,0
2021-09-17,AAA,true,140.0,2000000
2021-09-17,BBB,true,140.0,2000000
2021-09-17,CCC,true,140.0,2000000
2021-09-17,DDD,true,140.0,2000000
2021-09-17,EEE,true,950.0,2000000
2021-09-17,FFF,true,140.0,2000000
2021-09-17,GGG,false,140.0,0
2021-09-17,HHH,false,140.0,0
2021-09-20,AAA,true,140.0,2000000
2021-09-20,BBB,true,140.0,2000000
2021-09-20,CCC,true,140.0,2000000
2021-09-20,DDD,true,140.0,2000000
2021-09-20,EEE,true,950.0,2000000
2021-09-20,FFF,true,140.0,2000000
2021-09-20,GGG,false,140.0,0
2021-09-20,HHH,false,140.0,0
2021-09-21,AAA,true,140.0,2000000
2021-09-21,BBB,true,140.0,2000000
2021-09-21,CCC,true,140.0,2000000
2021-09-21,DDD,true,140.0,2000000
2021-09-21,EEE,true,950.0,2000000
2021-09-21,FFF,true,140.0,2000000
2021-09-21,GGG,false,140.0,0
2021-09-21,HHH,false,140.0,0
2021-09-22,AAA,true,140.0,2000000
2021-09-22,BBB,true,140.0,2000000
2021-09-22,CCC,true,140.0,2000000
2021-09-22,DDD,true,140.0,2000000
2021-09-22,EEE,true,950.0,2000000
2021-09-22,FFF,true,140.0,2000000
2021-09-22,GGG,false,140.0,0
2021-09-22,HHH,false,140.0,0
2021-09-23,AAA,true,140.0,2000000
2021-09-23,BBB,true,140.0,2000000
2021-09-23,CCC,true,140.0,2000000
2021-09-23,DDD,true,140.0,2000000
2021-09-23,EEE,true,950.0,2000000
2021-09-23,FFF,true,140.0,2000000
2021-09-23,GGG,false,140.0,0
2021-09-23,HHH,false,140.0,0
2021-09-24,AAA,true,140.0,2000000
2021-09-24,BBB,true,140.0,2000000
2021-09-24,CCC,true,140.0,2000000
2021-09-24,DDD,true,140.0,2000000
2021-09-24,EEE,true,950.0,2000000
2021-09-24,FFF,true,140.0,2000000
2021-09-24,GGG,false,140.0,0
2021-09-24,HHH,false,140.0,0
2021-09-27,AAA,true,140.0,2000000
2021-09-27,BBB,true,140.0,2000000
2021-09-27,CCC,true,140.0,2000000
2021-09-27,DDD,true,140.0,2000000
2021-09-27,EEE,true,950.0,2000000
2021-09-27,FFF,true,140.0,2000000
2021-09-27,GGG,false,140.0,0
2021-09-27,HHH,false,140.0,0
2021-09-28,AAA,true,140.0,2000000
2021-09-28,BBB,true,140.0,2000000
2021-09-28,CCC,true,140.0,2000000
2021-09-28,DDD,true,140.0,2000000
2021-09-28,EEE,true,950.0,2000000
2021-09-28,FFF,true,140.0,2000000
2021-09-28,GGG,false,140.0,0
2021-09-28,HHH,false,140.0,0
2021-09-29,AAA,true,140.0,2000000
2021-09-29,BBB,true,140.0,2000000
2021-09-29,CCC,true,140.0,2000000
2021-09-29,DDD,true,140.0,2000000
2021-09-29,EEE,true,950.0,2000000
2021-09-29,FFF,true,140.0,2000000
2021-09-29,GGG,false,140.0,0
2021-09-29,HHH,false,140.0,0
2021-09-30,AAA,true,140.0,2000000
2021-09-30,BBB,true,140.0,2000000
2021-09-30,CCC,true,140.0,2000000
2021-09-30,DDD,true,140.0,2000000
2021-09-30,EEE,true,950.0,2000000
2021-09-30,FFF,true,140.0,2000000
2021-09-30,GGG,false,140.0,0
2021-09-30,HHH,false,140.0,0
2021-10-01,AAA,true,140.0,2000000
2021-10-01,BBB,true,140.0,2000000
2021-10-01,CCC,true,140.0,2000000
2021-10-01,DDD,true,140.0,2000000
2021-10-01,EEE,true,950.0,2000000
2021-10-01,FFF,true,140.0,2000000
2021-10-01,GGG,false,140.0,0
2021-10-01,HHH,false,140.0,0
2021-10-04,AAA,true,140.0,2000000
2021-10-04,BBB,true,140.0,2000000
2021-10-04,CCC,true,140.0,2000000
2021-10-04,DDD,true,140.0,2000000
2021-10-04,EEE,true,950.0,2000000
2021-10-04,FFF,true,140.0,2000000
2021-10-04,GGG,false,140.0,0
2021-10-04,HHH,false,140.0,0
2021-10-05,AAA,true,140.0,2000000
2021-10-05,BBB,true,140.0,2000000
2021-10-05,CCC,true,140.0,2000000
2021-10-05,DDD,true,140.0,2000000
2021-10-05,EEE,true,950.0,2000000
2021-10-05,FFF,true,140.0,2000000
2021-10-05,GGG,false,140.0,0
2021-10-05,HHH,false,140.0,0
2021-10-06,AAA,true,140.0,2000000
2021-10-06,BBB,true,140.0,2000000
2021-10-06,CCC,true,140.0,2000000
2021-10-06,DDD,true,140.0,2000000
2021-10-06,EEE,true,950.0,2000000
2021-10-06,FFF,true,140.0,2000000
2021-10-06,GGG,false,140.0,0
2021-10-06,HHH,false,140.0,0
2021-10-07,AAA,true,140.0,2000000
2021-10-07,BBB,true,140.0,2000000
2021-10-07,CCC,true,140.0,2000000
2021-10-07,DDD,true,140.0,2000000
2021-10-07,EEE,true,950.0,2000000
2021-10-07,FFF,true,140.0,2000000
2021-10-07,GGG,false,140.0,0
2021-10-07,HHH,false,140.0,0
2021-10-08,AAA,true,140.0,2000000
2021-10-08,BBB,true,140.0,2000000
2021-10-08,CCC,true,140.0,2000000
2021-10-08,DDD,true,140.0,2000000
2021-10-08,EEE,true,950.0,2000000
2021-10-08,FFF,true,140.0,2000000
2021-10-08,GGG,false,140.0,0
2021-10-08,HHH,false,140.0,0
2021-10-11,AAA,true,140.0,2000000
2021-10-11,BBB,true,140.0,2000000
2021-10-11,CCC,true,140.0,2000000
2021-10-11,DDD,true,140.0,2000000
2021-10-11,EEE,true,950.0,2000000
2021-10-11,FFF,true,140.0,2000000
2021-10-11,GGG,false,140.0,0
2021-10-11,HHH,false,140.0,0
2021-10-12,AAA,true,140.0,2000000
2021-10-12,BBB,true,140.0,2000000
2021-10-12,CCC,true,140.0,2000000
2021-10-12,DDD,true,140.0,2000000
2021-10-12,EEE,true,950.0,2000000
2021-10-12,FFF,true,140.0,2000000
2021-10-12,GGG,false,140.0,0
2021-10-12,HHH,false,140.0,0
2021-10-13,AAA,true,140.0,2000000
2021-10-13,BBB,true,140.0,2000000
2021-10-13,CCC,true,140.0,2000000
2021-10-13,DDD,true,140.0,2000000
2021-10-13,EEE,true,950.0,2000000
2021-10-13,FFF,true,140.0,2000000
2021-10-13,GGG,false,140.0,0
2021-10-13,HHH,false,140.0,0
2021-10-14,AAA,true,140.0,2000000
2021-10-14,BBB,true,140.0,2000000
2021-10-14,CCC,true,140.0,2000000
2021-10-14,DDD,true,140.0,2000000
2021-10-14,EEE,true,950.0,2000000
2021-10-14,FFF,true,140.0,2000000
2021-10-14,GGG,false,140.0,0
2021-10-14,HHH,false,140.0,0
2021-10-15,AAA,true,140.0,2000000
2021-10-15,BBB,true,140.0,2000000
2021-10-15,CCC,true,140.0,2000000
2021-10-15,DDD,true,140.0,2000000
2021-10-15,EEE,true,950.0,2000000
2021-10-15,FFF,true,140.0,2000000
2021-10-15,GGG,false,140.0,0
2021-10-15,HHH,false,140.0,0
2021-10-18,AAA,true,140.0,2000000
2021-10-18,BBB,true,140.0,2000000
2021-10-18,CCC,true,140.0,2000000
2021-10-18,DDD,true,140.0,2000000
2021-10-18,EEE,true,950.0,2000000
2021-10-18,FFF,true,140.0,2000000
2021-10-18,GGG,false,140.0,0
2021-10-18,HHH,false,140.0,0
2021-10-19,AAA,true,140.0,2000000
2021-10-19,BBB,true,140.0,2000000
2021-10-19,CCC,true,140.0,2000000
2021-10-19,DDD,true,140.0,2000000
2021-10-19,EEE,true,950.0,2000000
2021-10-19,FFF,true,140.0,2000000
2021-10-19,GGG,false,140.0,0
2021-10-19,HHH,false,140.0,0
2021-10-20,AAA,true,140.0,2000000
2021-10-20,BBB,true,140.0,2000000
2021-10-20,CCC,true,140.0,2000000
2021-10-20,DDD,true,140.0,2000000
2021-10-20,EEE,true,950.0,2000000
2021-10-20,FFF,true,140.0,2000000
2021-10-20,GGG,false,140.0,0
2021-10-20,HHH,false,140.0,0
2021-10-21,AAA,true,140.0,2000000
2021-10-21,BBB,true,140.0,2000000
2021-10-21,CCC,true,140.0,2000000
2021-10-21,DDD,true,140.0,2000000
2021-10-21,EEE,true,950.0,2000000
2021-10-21,FFF,true,140.0,2000000
2021-10-21,GGG,false,140.0,0
2021-10-21,HHH,false,140.0,0
2021-10-22,AAA,true,140.0,2000000
2021-10-22,BBB,true,140.0,2000000
2021-10-22,CCC,true,140.0,2000000
2021-10-22,DDD,true,140.0,2000000
2021-10-22,EEE,true,950.0,2000000
2021-10-22,FFF,true,140.0,2000000
2021-10-22,GGG,false,140.0,0
2021-10-22,HHH,false,140.0,0
2021-10-25,AAA,true,140.0,2000000
2021-10-25,BBB,true,140.0,2000000
2021-10-25,CCC,true,140.0,2000000
2021-10-25,DDD,true,140.0,2000000
2021-10-25,EEE,true,950.0,2000000
2021-10-25,FFF,true,140.0,2000000
2021-10-25,GGG,false,140.0,0
2021-10-25,HHH,false,140.0,0
2021-10-26,AAA,true,140.0,2000000
2021-10-26,BBB,true,140.0,2000000
2021-10-26,CCC,true,140.0,2000000
2021-10-26,DDD,true,140.0,2000000
2021-10-26,EEE,true,950.0,2000000
2021-10-26,FFF,true,140.0,2000000
2021-10-26,GGG,false,140.0,0
2021-10-26,HHH,false,140.0,0
2021-10-27,AAA,true,140.0,2000000
2021-10-27,BBB,true,140.0,2000000
2021-10-27,CCC,true,140.0,2000000
2021-10-27,DDD,true,140.0,2000000
2021-10-27,EEE,true,950.0,2000000
2021-10-27,FFF,true,140.0,2000000
2021-10-27,GGG,false,140.0,0
2021-10-27,HHH,false,140.0,0
2021-10-28,AAA,true,140.0,2000000
2021-10-28,BBB,true,140.0,2000000
2021-10-28,CCC,true,140.0,2000000
2021-10-28,DDD,true,140.0,2000000
2021-10-28,EEE,true,950.0,2000000
2021-10-28,FFF,true,140.0,2000000
2021-10-28,GGG,false,140.0,0
2021-10-28,HHH,false,140.0,0
2021-10-29,AAA,true,140.0,2000000
2021-10-29,BBB,true,140.0,2000000
2021-10-29,CCC,true,140.0,2000000
2021-10-29,DDD,true,140.0,2000000
2021-10-29,EEE,true,950.0,2000000
2021-10-29,FFF,true,140.0,2000000
2021-10-29,GGG,false,140.0,0
2021-10-29,HHH,false,140.0,0
2021-11-01,AAA,true,140.0,2000000
2021-11-01,BBB,true,140.0,2000000
2021-11-01,CCC,true,140.0,2000000
2021-11-01,DDD,true,140.0,2000000
2021-11-01,EEE,true,950.0,2000000
2021-11-01,FFF,true,140.0,2000000
2021-11-01,GGG,false,140.0,0
2021-11-01,HHH,false,140.0,0
2021-11-02,AAA,true,140.0,2000000
2021-11-02,BBB,true,140.0,2000000
2021-11-02,CCC,true,140.0,2000000
2021-11-02,DDD,true,140.0,2000000
2021-11-02,EEE,true,950.0,2000000
2021-11-02,FFF,true,140.0,2000000
2021-11-02,GGG,false,140.0,0
2021-11-02,HHH,false,140.0,0
2021-11-03,AAA,true,140.0,2000000
2021-11-03,BBB,true,140.0,2000000
2021-11-03,CCC,true,140.0,2000000
2021-11-03,DDD,true,140.0,2000000
2021-11-03,EEE,true,950.0,2000000
2021-11-03,FFF,true,140.0,2000000
2021-11-03,GGG,false,140.0,0
2021-11-03,HHH,false,140.0,0
2021-11-04,AAA,true,140.0,2000000
2021-11-04,BBB,true,140.0,2000000
